PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Age_filled,Age_by_class,Has_Cabin,Title,FamilySize,IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
621,False,3,"Yasbeck, Mr. Antoni",27.0,1,0,2659,14.4542,,27.0,27.0,0,Mr,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
622,True,1,"Kimball, Mr. Edwin Nelson Jr",42.0,1,0,11753,52.5542,D19,42.0,42.0,1,Mr,2,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
623,True,3,"Nakid, Mr. Sahid",20.0,1,1,2653,15.7417,,20.0,20.0,0,Mr,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
624,False,3,"Hansen, Mr. Henry Damsgaard",21.0,0,0,350029,7.8542,,21.0,21.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
625,False,3,"Bowen, Mr. David John ""Dai""",21.0,0,0,54636,16.1,,21.0,21.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
626,False,1,"Sutton, Mr. Frederick",61.0,0,0,36963,32.3208,D50,61.0,61.0,1,Mr,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
627,False,2,"Kirkland, Rev. Charles Leonard",57.0,0,0,219533,12.35,,57.0,57.0,0,Rev,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
628,True,1,"Longley, Miss. Gretchen Fiske",21.0,0,0,13502,77.9583,D9,21.0,21.0,1,Miss,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
629,False,3,"Bostandyeff, Mr. Guentcho",26.0,0,0,349224,7.8958,,26.0,26.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
630,False,3,"O'Connell, Mr. Patrick D",,0,0,334912,7.7333,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
631,True,1,"Barkworth, Mr. Algernon Henry Wilson",80.0,0,0,27042,30.0,A23,80.0,80.0,1,Mr,1,1,False,True,False,False,True,True,False,False,False,False,False,False,False,False
632,False,3,"Lundahl, Mr. Johan Svensson",51.0,0,0,347743,7.0542,,51.0,51.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
633,True,1,"Stahelin-Maeglin, Dr. Max",32.0,0,0,13214,30.5,B50,32.0,32.0,1,Dr,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
634,False,1,"Parr, Mr. William Henry Marsh",,0,0,112052,0.0,,28.0,37.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
635,False,3,"Skoog, Miss. Mabel",9.0,3,2,347088,27.9,,9.0,9.0,0,Miss,6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
636,True,2,"Davis, Miss. Mary",28.0,0,0,237668,13.0,,28.0,28.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
637,False,3,"Leinonen, Mr. Antti Gustaf",32.0,0,0,STON/O 2. 3101292,7.925,,32.0,32.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
638,False,2,"Collyer, Mr. Harvey",31.0,1,1,C.A. 31921,26.25,,31.0,31.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
639,False,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",41.0,0,5,3101295,39.6875,,41.0,41.0,0,Mrs,6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
640,False,3,"Thorneycroft, Mr. Percival",,1,0,376564,16.1,,28.0,24.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
641,False,3,"Jensen, Mr. Hans Peder",20.0,0,0,350050,7.8542,,20.0,20.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
642,True,1,"Sagesser, Mlle. Emma",24.0,0,0,PC 17477,69.3,B35,24.0,24.0,1,Mlle,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False
643,False,3,"Skoog, Miss. Margit Elizabeth",2.0,3,2,347088,27.9,,2.0,2.0,0,Miss,6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
644,True,3,"Foo, Mr. Choong",,0,0,1601,56.4958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
645,True,3,"Baclini, Miss. Eugenie",0.75,2,1,2666,19.2583,,0.75,0.75,0,Miss,4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
646,True,1,"Harper, Mr. Henry Sleeper",48.0,1,0,PC 17572,76.7292,D33,48.0,48.0,1,Mr,2,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False
647,False,3,"Cor, Mr. Liudevit",19.0,0,0,349231,7.8958,,19.0,19.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
648,True,1,"Simonius-Blumer, Col. Oberst Alfons",56.0,0,0,13213,35.5,A26,56.0,56.0,1,Col,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False
649,False,3,"Willey, Mr. Edward",,0,0,S.O./P.P. 751,7.55,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
650,True,3,"Stanley, Miss. Amy Zillah Elsie",23.0,0,0,CA. 2314,7.55,,23.0,23.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
651,False,3,"Mitkoff, Mr. Mito",,0,0,349221,7.8958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
652,True,2,"Doling, Miss. Elsie",18.0,0,1,231919,23.0,,18.0,18.0,0,Miss,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
653,False,3,"Kalvik, Mr. Johannes Halvorsen",21.0,0,0,8475,8.4333,,21.0,21.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
654,True,3,"O'Leary, Miss. Hanora ""Norah""",,0,0,330919,7.8292,,28.0,24.0,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
655,False,3,"Hegarty, Miss. Hanora ""Nora""",18.0,0,0,365226,6.75,,18.0,18.0,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
656,False,2,"Hickman, Mr. Leonard Mark",24.0,2,0,S.O.C. 14879,73.5,,24.0,24.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
657,False,3,"Radeff, Mr. Alexander",,0,0,349223,7.8958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
658,False,3,"Bourke, Mrs. John (Catherine)",32.0,1,1,364849,15.5,,32.0,32.0,0,Mrs,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
659,False,2,"Eitemiller, Mr. George Floyd",23.0,0,0,29751,13.0,,23.0,23.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
660,False,1,"Newell, Mr. Arthur Webster",58.0,0,2,35273,113.275,D48,58.0,58.0,1,Mr,3,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False
661,True,1,"Frauenthal, Dr. Henry William",50.0,2,0,PC 17611,133.65,,50.0,50.0,0,Dr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
662,False,3,"Badt, Mr. Mohamed",40.0,0,0,2623,7.225,,40.0,40.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
663,False,1,"Colley, Mr. Edward Pomeroy",47.0,0,0,5727,25.5875,E58,47.0,47.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
664,False,3,"Coleff, Mr. Peju",36.0,0,0,349210,7.4958,,36.0,36.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
665,True,3,"Lindqvist, Mr. Eino William",20.0,1,0,STON/O 2. 3101285,7.925,,20.0,20.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
666,False,2,"Hickman, Mr. Lewis",32.0,2,0,S.O.C. 14879,73.5,,32.0,32.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
667,False,2,"Butler, Mr. Reginald Fenton",25.0,0,0,234686,13.0,,25.0,25.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
668,False,3,"Rommetvedt, Mr. Knud Paust",,0,0,312993,7.775,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
669,False,3,"Cook, Mr. Jacob",43.0,0,0,A/5 3536,8.05,,43.0,43.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
670,True,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",,1,0,19996,52.0,C126,28.0,37.0,1,Mrs,2,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False
671,True,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40.0,1,1,29750,39.0,,40.0,40.0,0,Mrs,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
672,False,1,"Davidson, Mr. Thornton",31.0,1,0,F.C. 12750,52.0,B71,31.0,31.0,1,Mr,2,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
673,False,2,"Mitchell, Mr. Henry Michael",70.0,0,0,C.A. 24580,10.5,,70.0,70.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
674,True,2,"Wilhelms, Mr. Charles",31.0,0,0,244270,13.0,,31.0,31.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
675,False,2,"Watson, Mr. Ennis Hastings",,0,0,239856,0.0,,28.0,29.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
676,False,3,"Edvardsson, Mr. Gustaf Hjalmar",18.0,0,0,349912,7.775,,18.0,18.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
677,False,3,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05,,24.5,24.5,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
678,True,3,"Turja, Miss. Anna Sofia",18.0,0,0,4138,9.8417,,18.0,18.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
679,False,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",43.0,1,6,CA 2144,46.9,,43.0,43.0,0,Mrs,8,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
680,True,1,"Cardeza, Mr. Thomas Drake Martinez",36.0,0,1,PC 17755,512.3292,B51 B53 B55,36.0,36.0,1,Mr,2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
681,False,3,"Peters, Miss. Katie",,0,0,330935,8.1375,,28.0,24.0,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
682,True,1,"Hassab, Mr. Hammad",27.0,0,0,PC 17572,76.7292,D49,27.0,27.0,1,Mr,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False
683,False,3,"Olsvigen, Mr. Thor Anderson",20.0,0,0,6563,9.225,,20.0,20.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
684,False,3,"Goodwin, Mr. Charles Edward",14.0,5,2,CA 2144,46.9,,14.0,14.0,0,Mr,8,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
685,False,2,"Brown, Mr. Thomas William Solomon",60.0,1,1,29750,39.0,,60.0,60.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
686,False,2,"Laroche, Mr. Joseph Philippe Lemercier",25.0,1,2,SC/Paris 2123,41.5792,,25.0,25.0,0,Mr,4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
687,False,3,"Panula, Mr. Jaako Arnold",14.0,4,1,3101295,39.6875,,14.0,14.0,0,Mr,6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
688,False,3,"Dakic, Mr. Branko",19.0,0,0,349228,10.1708,,19.0,19.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
689,False,3,"Fischer, Mr. Eberhard Thelander",18.0,0,0,350036,7.7958,,18.0,18.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
690,True,1,"Madill, Miss. Georgette Alexandra",15.0,0,1,24160,211.3375,B5,15.0,15.0,1,Miss,2,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
691,True,1,"Dick, Mr. Albert Adrian",31.0,1,0,17474,57.0,B20,31.0,31.0,1,Mr,2,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
692,True,3,"Karun, Miss. Manca",4.0,0,1,349256,13.4167,,4.0,4.0,0,Miss,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
693,True,3,"Lam, Mr. Ali",,0,0,1601,56.4958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
694,False,3,"Saad, Mr. Khalil",25.0,0,0,2672,7.225,,25.0,25.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
695,False,1,"Weir, Col. John",60.0,0,0,113800,26.55,,60.0,60.0,0,Col,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
696,False,2,"Chapman, Mr. Charles Henry",52.0,0,0,248731,13.5,,52.0,52.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
697,False,3,"Kelly, Mr. James",44.0,0,0,363592,8.05,,44.0,44.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
698,True,3,"Mullens, Miss. Katherine ""Katie""",,0,0,35852,7.7333,,28.0,24.0,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
699,False,1,"Thayer, Mr. John Borland",49.0,1,1,17421,110.8833,C68,49.0,49.0,1,Mr,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
700,False,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42.0,0,0,348121,7.65,F G63,42.0,42.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
701,True,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18.0,1,0,PC 17757,227.525,C62 C64,18.0,18.0,1,Mrs,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False
702,True,1,"Silverthorne, Mr. Spencer Victor",35.0,0,0,PC 17475,26.2875,E24,35.0,35.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
703,False,3,"Barbara, Miss. Saiide",18.0,0,1,2691,14.4542,,18.0,18.0,0,Miss,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
704,False,3,"Gallagher, Mr. Martin",25.0,0,0,36864,7.7417,,25.0,25.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
705,False,3,"Hansen, Mr. Henrik Juul",26.0,1,0,350025,7.8542,,26.0,26.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
706,False,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,0,0,250655,26.0,,39.0,39.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
707,True,2,"Kelly, Mrs. Florence ""Fannie""",45.0,0,0,223596,13.5,,45.0,45.0,0,Mrs,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
708,True,1,"Calderhead, Mr. Edward Pennington",42.0,0,0,PC 17476,26.2875,E24,42.0,42.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
709,True,1,"Cleaver, Miss. Alice",22.0,0,0,113781,151.55,,22.0,22.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
710,True,3,"Moubarek, Master. Halim Gonios (""William George"")",,1,1,2661,15.2458,,28.0,24.0,0,Master,3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
711,True,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24.0,0,0,PC 17482,49.5042,C90,24.0,24.0,1,Mlle,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False
712,False,1,"Klaber, Mr. Herman",,0,0,113028,26.55,C124,28.0,37.0,1,Mr,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
713,True,1,"Taylor, Mr. Elmer Zebley",48.0,1,0,19996,52.0,C126,48.0,48.0,1,Mr,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
714,False,3,"Larsson, Mr. August Viktor",29.0,0,0,7545,9.4833,,29.0,29.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
715,False,2,"Greenberg, Mr. Samuel",52.0,0,0,250647,13.0,,52.0,52.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
716,False,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",19.0,0,0,348124,7.65,F G73,19.0,19.0,1,Mr,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
717,True,1,"Endres, Miss. Caroline Louise",38.0,0,0,PC 17757,227.525,C45,38.0,38.0,1,Miss,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False
718,True,2,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,0,0,34218,10.5,E101,27.0,27.0,1,Miss,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
719,False,3,"McEvoy, Mr. Michael",,0,0,36568,15.5,,28.0,24.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
720,False,3,"Johnson, Mr. Malkolm Joackim",33.0,0,0,347062,7.775,,33.0,33.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
721,True,2,"Harper, Miss. Annie Jessie ""Nina""",6.0,0,1,248727,33.0,,6.0,6.0,0,Miss,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
722,False,3,"Jensen, Mr. Svend Lauritz",17.0,1,0,350048,7.0542,,17.0,17.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
723,False,2,"Gillespie, Mr. William Henry",34.0,0,0,12233,13.0,,34.0,34.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
724,False,2,"Hodges, Mr. Henry Price",50.0,0,0,250643,13.0,,50.0,50.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
725,True,1,"Chambers, Mr. Norman Campbell",27.0,1,0,113806,53.1,E8,27.0,27.0,1,Mr,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
726,False,3,"Oreskovic, Mr. Luka",20.0,0,0,315094,8.6625,,20.0,20.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
727,True,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30.0,3,0,31027,21.0,,30.0,30.0,0,Mrs,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
728,True,3,"Mannion, Miss. Margareth",,0,0,36866,7.7375,,28.0,24.0,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
729,False,2,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,1,0,236853,26.0,,25.0,25.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
730,False,3,"Ilmakangas, Miss. Pieta Sofia",25.0,1,0,STON/O2. 3101271,7.925,,25.0,25.0,0,Miss,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
731,True,1,"Allen, Miss. Elisabeth Walton",29.0,0,0,24160,211.3375,B5,29.0,29.0,1,Miss,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False
732,False,3,"Hassan, Mr. Houssein G N",11.0,0,0,2699,18.7875,,11.0,11.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
733,False,2,"Knight, Mr. Robert J",,0,0,239855,0.0,,28.0,29.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
734,False,2,"Berriman, Mr. William John",23.0,0,0,28425,13.0,,23.0,23.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
735,False,2,"Troupiansky, Mr. Moses Aaron",23.0,0,0,233639,13.0,,23.0,23.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
736,False,3,"Williams, Mr. Leslie",28.5,0,0,54636,16.1,,28.5,28.5,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
737,False,3,"Ford, Mrs. Edward (Margaret Ann Watson)",48.0,1,3,W./C. 6608,34.375,,48.0,48.0,0,Mrs,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
738,True,1,"Lesurer, Mr. Gustave J",35.0,0,0,PC 17755,512.3292,B101,35.0,35.0,1,Mr,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False
739,False,3,"Ivanoff, Mr. Kanio",,0,0,349201,7.8958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
740,False,3,"Nankoff, Mr. Minko",,0,0,349218,7.8958,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
741,True,1,"Hawksford, Mr. Walter James",,0,0,16988,30.0,D45,28.0,37.0,1,Mr,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
742,False,1,"Cavendish, Mr. Tyrell William",36.0,1,0,19877,78.85,C46,36.0,36.0,1,Mr,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
743,True,1,"Ryerson, Miss. Susan Parker ""Suzette""",21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,21.0,21.0,1,Miss,5,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False
744,False,3,"McNamee, Mr. Neal",24.0,1,0,376566,16.1,,24.0,24.0,0,Mr,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
745,True,3,"Stranden, Mr. Juho",31.0,0,0,STON/O 2. 3101288,7.925,,31.0,31.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
746,False,1,"Crosby, Capt. Edward Gifford",70.0,1,1,WE/P 5735,71.0,B22,70.0,70.0,1,Capt,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
747,False,3,"Abbott, Mr. Rossmore Edward",16.0,1,1,C.A. 2673,20.25,,16.0,16.0,0,Mr,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
748,True,2,"Sinkkonen, Miss. Anna",30.0,0,0,250648,13.0,,30.0,30.0,0,Miss,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
749,False,1,"Marvin, Mr. Daniel Warner",19.0,1,0,113773,53.1,D30,19.0,19.0,1,Mr,2,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
750,False,3,"Connaghton, Mr. Michael",31.0,0,0,335097,7.75,,31.0,31.0,0,Mr,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
751,True,2,"Wells, Miss. Joan",4.0,1,1,29103,23.0,,4.0,4.0,0,Miss,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
752,True,3,"Moor, Master. Meier",6.0,0,1,392096,12.475,E121,6.0,6.0,1,Master,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
753,False,3,"Vande Velde, Mr. Johannes Joseph",33.0,0,0,345780,9.5,,33.0,33.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
754,False,3,"Jonkoff, Mr. Lalio",23.0,0,0,349204,7.8958,,23.0,23.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
755,True,2,"Herman, Mrs. Samuel (Jane Laver)",48.0,1,2,220845,65.0,,48.0,48.0,0,Mrs,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
756,True,2,"Hamalainen, Master. Viljo",0.67,1,1,250649,14.5,,0.67,0.67,0,Master,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
757,False,3,"Carlsson, Mr. August Sigfrid",28.0,0,0,350042,7.7958,,28.0,28.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
758,False,2,"Bailey, Mr. Percy Andrew",18.0,0,0,29108,11.5,,18.0,18.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
759,False,3,"Theobald, Mr. Thomas Leonard",34.0,0,0,363294,8.05,,34.0,34.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
760,True,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,0,0,110152,86.5,B77,33.0,33.0,1,Countess,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False
761,False,3,"Garfirth, Mr. John",,0,0,358585,14.5,,28.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
762,False,3,"Nirva, Mr. Iisakki Antino Aijo",41.0,0,0,SOTON/O2 3101272,7.125,,41.0,41.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
763,True,3,"Barah, Mr. Hanna Assi",20.0,0,0,2663,7.2292,,20.0,20.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
764,True,1,"Carter, Mrs. William Ernest (Lucile Polk)",36.0,1,2,113760,120.0,B96 B98,36.0,36.0,1,Mrs,4,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
765,False,3,"Eklund, Mr. Hans Linus",16.0,0,0,347074,7.775,,16.0,16.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
766,True,1,"Hogeboom, Mrs. John C (Anna Andrews)",51.0,1,0,13502,77.9583,D11,51.0,51.0,1,Mrs,2,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
767,False,1,"Brewe, Dr. Arthur Jackson",,0,0,112379,39.6,,28.0,37.0,0,Dr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
768,False,3,"Mangan, Miss. Mary",30.5,0,0,364850,7.75,,30.5,30.5,0,Miss,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
769,False,3,"Moran, Mr. Daniel J",,1,0,371110,24.15,,28.0,24.0,0,Mr,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
770,False,3,"Gronnestad, Mr. Daniel Danielsen",32.0,0,0,8471,8.3625,,32.0,32.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
771,False,3,"Lievens, Mr. Rene Aime",24.0,0,0,345781,9.5,,24.0,24.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
772,False,3,"Jensen, Mr. Niels Peder",48.0,0,0,350047,7.8542,,48.0,48.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
773,False,2,"Mack, Mrs. (Mary)",57.0,0,0,S.O./P.P. 3,10.5,E77,57.0,57.0,1,Mrs,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
774,False,3,"Elias, Mr. Dibo",,0,0,2674,7.225,,28.0,24.0,0,Mr,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
775,True,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",54.0,1,3,29105,23.0,,54.0,54.0,0,Mrs,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
776,False,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18.0,0,0,347078,7.75,,18.0,18.0,0,Mr,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
